time,0
0,73.5755550085653
7,78.877506263666
14,70.65252092181453
21,73.49589861853516
28,70.61543073454585
35,77.3903084860728
42,75.40320514732677
49,77.23504912645883
56,74.99853857363934
63,77.08591446853849
70,77.15654121720937
77,77.09925003531744
84,75.018647320433
91,75.58916002997081
98,77.01970224532343
105,75.16762940621416
112,81.97604361284169
119,79.24864004435724
126,80.99095075536735
133,80.39855262675584
140,77.32819241272513
147,81.73556521655043
154,78.33407569255255
161,84.64547039976695
168,79.42231585979494
175,83.97268081473949
182,79.45658401825564
189,86.87058597096326
196,82.57771947641676
203,87.58400637807493
210,81.83925385160983
217,85.6934920135819
224,86.4468974686925
231,85.41792833994097
238,84.29048908698921
245,85.55078531113836
252,83.81506565124721
259,88.18843521379344
266,84.24628806459964
273,86.55683775341296
280,87.14468896647404
287,87.00450363933248
294,82.95472267366802
301,86.2599980694434
308,88.38204549872002
315,87.226223391466
322,90.89691442076096
329,84.73548228311448
336,88.71395894862263
343,91.47387662226923
350,88.55287406576015
357,89.79054432805134
364,92.55914484365044
371,88.8728976008508
378,90.25661841186393
385,87.51175896319597
392,91.31031758080182
399,92.2528079091188
406,89.93966214406221
413,90.1072204905448
420,93.18467613620405
427,91.98018943765884
434,93.87160456070342
441,94.13841429508382
448,92.32886566914121
455,95.02907107031695
462,94.05943024842512
469,94.91198141850478
476,95.10019935175664
483,92.93090928113575
490,94.99808657748018
497,99.61800564488492
504,96.6290923327036
511,94.12382828085198
518,96.7632584315599
525,91.89537502749475
532,99.3151638313925
539,96.85112612383078
546,97.80586762718002
